,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY
178,178,378,"i am leaving the office early today. i have to take a train ride into the city to handle some things. i like to sit on the train, relax, and think. i actually miss commuting to work this way. i had so much time to reflect.",2020-02-12 17:42:58+00:00,2020-02-12,2020-06
179,179,380,these are the loudest trains ever. they always stop abruptly. i have seen multiple elderly people fall on these trains. this is not cute and historic. it is sad that people who pay good taxes have to be shuttled around in these. you would not keep a car for 50 years. get a new train.,2020-02-12 17:34:02+00:00,2020-02-12,2020-06
180,180,382,"i am at mta subway 3rd ave and 149th st (2 and 5) in new york, ny https: and and t.co and mjaqwgpo3b",2020-02-12 17:28:16+00:00,2020-02-12,2020-06
181,181,385,"lack of accountability with is ridiculous. walk to 2 train stops after a sign is posted that both are down to find out train is stopping at both. i ask the employee why the signs were not taken down if they are irrelevant she tells me ""you shud have asked""!",2020-02-12 17:21:05+00:00,2020-02-12,2020-06
182,182,387,a man just took a selfie on the train but made sure i was very much in it and then sent it to what seems like his wife an expert move in their kinky little game,2020-02-12 16:58:10+00:00,2020-02-12,2020-06
183,183,395,so today this homeless man came on the train and called all of us on there broke as fuccck bcuz nobody had a dollar for him. energy.,2020-02-12 16:39:45+00:00,2020-02-12,2020-06
184,184,396,"here we go.. all the way to inwood, manhattan with the r42s for the last time! going to miss these bad boys.. thank you, st. louis company! ( mta subway a train in new york, ny) https: and and t.co and cjrrcydsva",2020-02-12 16:37:17+00:00,2020-02-12,2020-06
185,185,397,the two big water main breaks in january that disrupted subway service were in pipes that were installed in 1912. we are currently on pace to replace all water mains every...150 years if we do not dramatically pick up this pace we are in for a wet ride. https: and and t.co and m4upool0me,2020-02-12 16:30:50+00:00,2020-02-12,2020-06
186,186,401,when the b train goes above ground between manhattan and brooklyn that is true romance to me !,2020-02-12 16:14:42+00:00,2020-02-12,2020-06
187,187,402,cleared: incident on sb at north of interchange 15x secaucus train station,2020-02-12 16:11:12+00:00,2020-02-12,2020-06
188,188,409,i am about to use public transportation for the first time. i have never been on a subway or even a city bus before. i am really excited!,2020-02-12 15:37:18+00:00,2020-02-12,2020-06
189,189,410,i like how the mta retires the second oldest subway cars in the world before retiring the oldest subway cars in the world. sorry c train riders! https: and and t.co and puw0wfvod1,2020-02-12 15:31:54+00:00,2020-02-12,2020-06
190,190,411,"i remember this one time i said fuck in public and some parent was like ""i have my children here please watch your language"" and i said well maybe you should not bring your kids in public then and she was so taken aback she moved train cars sksksjsks",2020-02-12 15:28:09+00:00,2020-02-12,2020-06
191,191,414,"very cool seeing 's r42 trainset, awaiting its final run, sitting at one of hoyt schermerhorn's abandoned platforms that serves court street ind. lots of cameras and mta paraphernalia at euclid. https: and and t.co and olskihc4ab",2020-02-12 15:21:34+00:00,2020-02-12,2020-06
192,192,415,a woman just told me to hurry up as i was hobbling down the subway stairs in my weird orthopedic boot. reader when i tell you i glared.,2020-02-12 15:17:18+00:00,2020-02-12,2020-06
193,193,422,sad to see it.. train could stop on a dime,2020-02-12 14:55:06+00:00,2020-02-12,2020-06
194,194,424,"nothing kicks your wednesday off quite like an entire men's chorus singing ""let it shine"" off key at the top of their lungs in your subway car",2020-02-12 14:46:11+00:00,2020-02-12,2020-06
195,195,426,2 dangly gays sitting across from each other on the subway https: and and t.co and t1rwgraz7i,2020-02-12 14:41:17+00:00,2020-02-12,2020-06
196,196,427,hey this seem like enough cars on a rush hour train for your passengers? 270 a month well spent to have 6 inches of personal space. you continue to have me counting down the days to my retirement. not because i hate my job because i hate giving you my money. https: and and t.co and syavhq4zlz,2020-02-12 14:36:39+00:00,2020-02-12,2020-06
197,197,430,you do not even have a real picture you got to be ugly and on the barbie hate train.. please exit left and stop taking,2020-02-12 14:26:28+00:00,2020-02-12,2020-06
198,198,432,"if one more person hits me with their backpack on the train.... i am going to shoot them a scathing look in total silence, as is customary.",2020-02-12 14:17:18+00:00,2020-02-12,2020-06
199,199,433,they cannot make the subway run well but some brand wants to put a booth on side street for one lousy day and the nyc bureaucracy springs into action https: and and t.co and uu9t9wkibu,2020-02-12 14:14:10+00:00,2020-02-12,2020-06
200,200,434,why is there no manhattan bound at ? it says 9 min away since 8:50am. it is 9:05am now &amp; it still says 9 min,2020-02-12 14:12:41+00:00,2020-02-12,2020-06
201,201,436,there is a woman on the subway with giant 30th birthday balloons and i think she is an inspiration,2020-02-12 14:08:36+00:00,2020-02-12,2020-06
202,202,438,you all complain about your commutes but sometimes i have to go to midwood for shoots at 9am and spend 4 6 hours a day on the train so,2020-02-12 13:56:26+00:00,2020-02-12,2020-06
203,203,439,"one hour by subway here in the states, ten minutes in the uk walking",2020-02-12 13:55:24+00:00,2020-02-12,2020-06
204,204,440,shoutout everyone who was running for the train this morning. not my cup of tea.,2020-02-12 13:53:59+00:00,2020-02-12,2020-06
205,205,441,d train 176 on 2 and 11 wifi even spottier than usual,2020-02-12 13:46:16+00:00,2020-02-12,2020-06
206,206,442,i always dread the day i have to get on a train that smells like 1. ass ass 2. puke 3. a man bathed in a whole bottle of drakkar noir,2020-02-12 13:43:16+00:00,2020-02-12,2020-06
207,207,445,i was almost that sick passenger that held up the train service a few minutes ago,2020-02-12 13:35:33+00:00,2020-02-12,2020-06
208,208,446,"some sentiment expressed by nhl riders that this is not a big deal. to the sle commuter who has struggled with subpar performance, uncertainty over whether a train will show up, busing, etc., this is important and one more step in the right direction. even little wins are nice. https: and and t.co and jp2nfvw7sc",2020-02-12 13:26:06+00:00,2020-02-12,2020-06
209,209,447,i thought my commute was bad when a 60 year old winked at me on the 5 train but then i had the pleasure of seeing my arch nemesis as well,2020-02-12 13:25:25+00:00,2020-02-12,2020-06
210,210,449,this (4) train reeks of oui'd,2020-02-12 13:12:31+00:00,2020-02-12,2020-06
211,211,452,thank goodness the board at 36th ave has said the next train is 5 minutes away for 7 minutes,2020-02-12 13:05:14+00:00,2020-02-12,2020-06
212,212,453,when the guy next to me starts cringey flirting on a sardine packed 7 train i click my airpods professional and enjoy silence,2020-02-12 13:04:18+00:00,2020-02-12,2020-06
213,213,454,"is not back up now? under a ""progressive"" mayor? just heard that the other day: 90% of those stopped black&amp; latino. and people still complaining abt ""all the crimes in the subway"" so ...",2020-02-12 13:02:11+00:00,2020-02-12,2020-06
214,214,456,well the train tickets better not go up anymore because of this,2020-02-12 12:58:39+00:00,2020-02-12,2020-06
215,215,457,"i am at mta subway cortlandt st wtc (1) in new york, ny https: and and t.co and vmbpxm5tji",2020-02-12 12:56:46+00:00,2020-02-12,2020-06
216,216,461,"been a long time since i was on a (z) skip stop, but the first time for me getting an r179 on the (z)! ( mta subway z train in brooklyn, ny) https: and and t.co and o1xhshgyo4",2020-02-12 12:35:11+00:00,2020-02-12,2020-06
217,217,469,"my train got to newark today, eye of the tiger was playing in the station and my venti red eye was waiting at starbucks. today might be a good day.. mmc new jersey transit https: and and t.co and txtw3pgf5f",2020-02-12 11:27:05+00:00,2020-02-12,2020-06
218,218,471,energy thru le roof rn all before sunrise &amp; this hour the mta not mtaing,2020-02-12 11:17:19+00:00,2020-02-12,2020-06
219,219,474,all i hear is sneezing and coughing on this train...,2020-02-12 11:00:52+00:00,2020-02-12,2020-06
220,220,475,the wild thing about new york is i am on the subway going to work and drunk people are on the subway just going home.,2020-02-12 10:41:37+00:00,2020-02-12,2020-06
221,221,476,wiggers will not say nothing when some go down but as soon as you skip duh train or hop on da bus dey seen you from every camera angle.,2020-02-12 09:51:40+00:00,2020-02-12,2020-06
222,222,479,"thanks for the heads up about not doing what you do every day mta, really helpful actually",2020-02-12 09:18:22+00:00,2020-02-12,2020-06
223,223,483,niggas really bumpin this pop smoke mixtape man i am on the a train and niggas are wahlin,2020-02-12 06:55:07+00:00,2020-02-12,2020-06
224,224,492,feel like we should start beating up workers to force the to actually work for once instead or steal everyone is money,2020-02-12 05:56:38+00:00,2020-02-12,2020-06
225,225,495,slightly buzzed on the subway listening to 's ghost voices and i will never not get hype when this comes on.,2020-02-12 05:27:29+00:00,2020-02-12,2020-06
226,226,496,the is so fucking ghetto,2020-02-12 05:18:51+00:00,2020-02-12,2020-06
227,227,498,unless you are going to hop on an other train and be on the opposite site https: and and t.co and 3jaaiyt9cb,2020-02-12 04:39:22+00:00,2020-02-12,2020-06
228,228,503,"""a feature many modern subway trains has for years now."" you just literally described everything about nyc's mta since .... idk, mckinley?",2020-02-12 04:10:01+00:00,2020-02-12,2020-06
229,229,505,stop being salty the babymetal train is still running... jump back on board! there is going to be a lot more years of fun on this train!!!,2020-02-12 04:07:51+00:00,2020-02-12,2020-06
230,230,506,cute chick gets on the train. she starts picking her nose. she pulls out a tiny booger. then she put it in her mouth that shit was gross! i had to get out my seat n move,2020-02-12 04:07:04+00:00,2020-02-12,2020-06
231,231,511,"you can live in the south by a river, watch every passing car stop to document the view, wishing you were not in the way of the perfect instagram shot. or exist alone along with another hundred people who just got on the are train. both the marsh and the subway smell like shit.",2020-02-12 03:44:59+00:00,2020-02-12,2020-06
232,232,514,mta is really trying me ta day!,2020-02-12 03:25:05+00:00,2020-02-12,2020-06
233,233,516,reporting to was troubling. while two workers were happy to help a supervisor interrogated me angrily wanting to know why i reported it to them rather than going to . hope this photo is shared. this is 42nd grand central uptown 6 train. see previous tweet https: and and t.co and squo1lkyay,2020-02-12 03:21:37+00:00,2020-02-12,2020-06
234,234,518,has he ever ridden the subway like normal people? maybe he does not know how it works.,2020-02-12 03:17:34+00:00,2020-02-12,2020-06
235,235,519,the 4 train is literally ew,2020-02-12 03:13:40+00:00,2020-02-12,2020-06
236,236,520,wh wh who is got 4 purely wireless above the lensies working on both a dog show and an unrelated subway shoot beneath said dog show? . . . . . new... https: and and t.co and wqw3kbokwn,2020-02-12 03:09:12+00:00,2020-02-12,2020-06
237,237,521,when i came from from florida in 2015 my 1st train was a r160 on the j and then a r142a on the 6,2020-02-12 03:01:51+00:00,2020-02-12,2020-06
238,238,524,"just got on to the train to head back to ronkonkoma and heard some kid say,"" where the fuck is ronkonkoma?"" do you even bro?",2020-02-12 02:41:52+00:00,2020-02-12,2020-06
239,239,526,"i am at mta subway 42nd st and bryant park (b and d and f and m and 7) in new york, ny https: and and t.co and gerfpljhfz",2020-02-12 02:32:14+00:00,2020-02-12,2020-06
240,240,527,i talked to the two teens who dressed in hazmat suits and told passengers on the subway their bucket of kool aid was filled with the coronavirus. https: and and t.co and f5es6ticic,2020-02-12 02:23:16+00:00,2020-02-12,2020-06
241,241,529,"be safe out there friends! a guy today was taking pictures of people on the train without their permission. i caught him doing this to myself and 5 others. i asked him why he was talking pictures. no one stood up for me and instead judged me, except one guy who told him off.",2020-02-12 02:22:29+00:00,2020-02-12,2020-06
242,242,530,i find it v rude how if there is another train that arrives at the same stop the train conductors just say ight i am going to head out &amp; do not wait for the doors on the other train to open to see if people want to transfer,2020-02-12 02:20:38+00:00,2020-02-12,2020-06
